央视节目,#genre#
广东|深圳电视剧,http://113.64.147.250:8081/hls/69/index.m3u8$广东电信酒店
广东|山东教育,http://113.64.147.250:8081/hls/72/index.m3u8$广东电信酒店
广东|mv音乐,http://113.64.147.250:8081/hls/88/index.m3u8$广东电信酒店
广东|网络棋牌,http://113.64.147.250:8081/hls/106/index.m3u8$广东电信酒店
广东|书画频道,http://113.64.147.250:8081/hls/107/index.m3u8$广东电信酒店
广东|岭南戏曲,http://113.64.147.250:8081/hls/108/index.m3u8$广东电信酒店
广东|现代教育,http://113.64.147.250:8081/hls/109/index.m3u8$广东电信酒店
广东|环球奇观,http://113.64.147.250:8081/hls/110/index.m3u8$广东电信酒店
广东|家庭理财,http://113.64.147.250:8081/hls/112/index.m3u8$广东电信酒店
广东|先锋乒羽,http://113.64.147.250:8081/hls/113/index.m3u8$广东电信酒店
广东|家庭购物,http://113.64.147.250:8081/hls/114/index.m3u8$广东电信酒店
广东|新动漫,http://113.64.147.250:8081/hls/115/index.m3u8$广东电信酒店
广东|央视精品,http://113.64.147.250:8081/hls/116/index.m3u8$广东电信酒店
广东|风云音乐,http://113.64.147.250:8081/hls/117/index.m3u8$广东电信酒店
广东|怀旧剧场,http://113.64.147.250:8081/hls/118/index.m3u8$广东电信酒店
广东|风云剧场,http://113.64.147.250:8081/hls/120/index.m3u8$广东电信酒店
广东|风云足球,http://113.64.147.250:8081/hls/119/index.m3u8$广东电信酒店
广东|第一剧场,http://113.64.147.250:8081/hls/121/index.m3u8$广东电信酒店
广东|武术世界,http://113.64.147.250:8081/hls/122/index.m3u8$广东电信酒店
广东|南方购物,http://113.64.147.250:8081/hls/123/index.m3u8$广东电信酒店
广东|世界地理,http://113.64.147.250:8081/hls/124/index.m3u8$广东电信酒店
广东|老故事,http://113.64.147.250:8081/hls/125/index.m3u8$广东电信酒店
广东|嘉佳卡通,http://113.64.147.250:8081/hls/126/index.m3u8$广东电信酒店
广东|炫动卡通,http://113.64.147.250:8081/hls/127/index.m3u8$广东电信酒店
广东|优漫卡通,http://113.64.147.250:8081/hls/128/index.m3u8$广东电信酒店
广东|金鹰卡通,http://113.64.147.250:8081/hls/129/index.m3u8$广东电信酒店
广东|中国气象,http://113.64.147.250:8081/hls/33/index.m3u8$广东电信酒店
河北|河北经济,http://120.7.85.156:8088/hls/58/index.m3u8$河北联通酒店
河北|河北都市,http://120.7.85.156:8088/hls/59/index.m3u8$河北联通酒店
河北|河北影视,http://120.7.85.156:8088/hls/60/index.m3u8$河北联通酒店
河北|河北少儿,http://120.7.85.156:8088/hls/61/index.m3u8$河北联通酒店
河北|河北公共,http://120.7.85.156:8088/hls/62/index.m3u8$河北联通酒店
河北|河北农民,http://120.7.85.156:8088/hls/63/index.m3u8$河北联通酒店
河北|廊坊公共,http://120.7.85.156:8088/hls/68/index.m3u8$河北联通酒店
河北|固安综合,http://120.7.85.156:8088/hls/99/index.m3u8$河北联通酒店
河北|石家庄都市,http://120.7.85.156:8088/hls/101/index.m3u8$河北联通酒店
河北|石家庄生活,http://120.7.85.156:8088/hls/102/index.m3u8$河北联通酒店
河北|卡酷少儿,http://120.7.85.156:8088/hls/104/index.m3u8$河北联通酒店
河北|怀旧剧场,http://120.7.85.156:8088/hls/105/index.m3u8$河北联通酒店
河北|第一剧场,http://120.7.85.156:8088/hls/106/index.m3u8$河北联通酒店
河北|风云剧场,http://120.7.85.156:8088/hls/107/index.m3u8$河北联通酒店
河北|河北经济,http://120.7.85.161:8088/hls/58/index.m3u8$河北联通酒店
河北|河北都市,http://120.7.85.161:8088/hls/59/index.m3u8$河北联通酒店
河北|河北影视,http://120.7.85.161:8088/hls/60/index.m3u8$河北联通酒店
河北|河北少儿,http://120.7.85.161:8088/hls/61/index.m3u8$河北联通酒店
河北|河北公共,http://120.7.85.161:8088/hls/62/index.m3u8$河北联通酒店
河北|河北农民,http://120.7.85.161:8088/hls/63/index.m3u8$河北联通酒店
河北|廊坊公共,http://120.7.85.161:8088/hls/68/index.m3u8$河北联通酒店
河北|固安综合,http://120.7.85.161:8088/hls/99/index.m3u8$河北联通酒店
河北|石家庄都市,http://120.7.85.161:8088/hls/101/index.m3u8$河北联通酒店
河北|石家庄生活,http://120.7.85.161:8088/hls/102/index.m3u8$河北联通酒店
河北|卡酷少儿,http://120.7.85.161:8088/hls/104/index.m3u8$河北联通酒店
河北|怀旧剧场,http://120.7.85.161:8088/hls/105/index.m3u8$河北联通酒店
河北|第一剧场,http://120.7.85.161:8088/hls/106/index.m3u8$河北联通酒店
河北|风云剧场,http://120.7.85.161:8088/hls/107/index.m3u8$河北联通酒店
河北|河北经济,http://120.7.85.175:8088/hls/58/index.m3u8$河北联通酒店
河北|河北都市,http://120.7.85.175:8088/hls/59/index.m3u8$河北联通酒店
河北|河北影视,http://120.7.85.175:8088/hls/60/index.m3u8$河北联通酒店
河北|河北少儿,http://120.7.85.175:8088/hls/61/index.m3u8$河北联通酒店
河北|河北公共,http://120.7.85.175:8088/hls/62/index.m3u8$河北联通酒店
河北|河北农民,http://120.7.85.175:8088/hls/63/index.m3u8$河北联通酒店
河北|廊坊公共,http://120.7.85.175:8088/hls/68/index.m3u8$河北联通酒店
河北|固安综合,http://120.7.85.175:8088/hls/99/index.m3u8$河北联通酒店
河北|石家庄都市,http://120.7.85.175:8088/hls/101/index.m3u8$河北联通酒店
河北|石家庄生活,http://120.7.85.175:8088/hls/102/index.m3u8$河北联通酒店
河北|卡酷少儿,http://120.7.85.175:8088/hls/104/index.m3u8$河北联通酒店
河北|怀旧剧场,http://120.7.85.175:8088/hls/105/index.m3u8$河北联通酒店
河北|第一剧场,http://120.7.85.175:8088/hls/106/index.m3u8$河北联通酒店
河北|风云剧场,http://120.7.85.175:8088/hls/107/index.m3u8$河北联通酒店
河北|河北经济,http://120.7.85.139:8088/hls/58/index.m3u8$河北联通酒店
河北|河北都市,http://120.7.85.139:8088/hls/59/index.m3u8$河北联通酒店
河北|河北影视,http://120.7.85.139:8088/hls/60/index.m3u8$河北联通酒店
河北|河北少儿,http://120.7.85.139:8088/hls/61/index.m3u8$河北联通酒店
河北|河北公共,http://120.7.85.139:8088/hls/62/index.m3u8$河北联通酒店
河北|河北农民,http://120.7.85.139:8088/hls/63/index.m3u8$河北联通酒店
河北|廊坊公共,http://120.7.85.139:8088/hls/68/index.m3u8$河北联通酒店
河北|固安综合,http://120.7.85.139:8088/hls/99/index.m3u8$河北联通酒店
河北|石家庄都市,http://120.7.85.139:8088/hls/101/index.m3u8$河北联通酒店
河北|石家庄生活,http://120.7.85.139:8088/hls/102/index.m3u8$河北联通酒店
河北|卡酷少儿,http://120.7.85.139:8088/hls/104/index.m3u8$河北联通酒店
河北|怀旧剧场,http://120.7.85.139:8088/hls/105/index.m3u8$河北联通酒店
河北|第一剧场,http://120.7.85.139:8088/hls/106/index.m3u8$河北联通酒店
河北|风云剧场,http://120.7.85.139:8088/hls/107/index.m3u8$河北联通酒店
广东|广东珠江,http://113.86.205.59:8090/hls/105/index.m3u8$广东电信酒店
广东|湛江公共,http://113.86.205.59:8090/hls/3/index.m3u8$广东电信酒店
广东|广东经济科教,http://113.86.205.59:8090/hls/129/index.m3u8$广东电信酒店
广东|岭南戏曲,http://113.86.205.59:8090/hls/22/index.m3u8$广东电信酒店
广东|广东新闻,http://113.86.205.59:8090/hls/106/index.m3u8$广东电信酒店
广东|广东公共,http://113.86.205.59:8090/hls/107/index.m3u8$广东电信酒店
广东|广东体育,http://113.86.205.59:8090/hls/108/index.m3u8$广东电信酒店
广东|广东影视,http://113.86.205.59:8090/hls/110/index.m3u8$广东电信酒店
广东|广东少儿,http://113.86.205.59:8090/hls/111/index.m3u8$广东电信酒店
广东|云浮综合,http://113.86.205.59:8090/hls/200/index.m3u8$广东电信酒店
广东|云浮公共,http://113.86.205.59:8090/hls/201/index.m3u8$广东电信酒店
广东|嘉佳卡通,http://113.86.205.59:8090/hls/503/index.m3u8$广东电信酒店
广东|世界地理,http://113.86.205.59:8090/hls/532/index.m3u8$广东电信酒店
广东|怀旧剧场,http://113.86.205.59:8090/hls/533/index.m3u8$广东电信酒店
广东|风云剧场,http://113.86.205.59:8090/hls/534/index.m3u8$广东电信酒店
广东|第一剧场,http://113.86.205.59:8090/hls/535/index.m3u8$广东电信酒店
广东|风云音乐,http://113.86.205.59:8090/hls/536/index.m3u8$广东电信酒店
广东|移动测试,http://113.86.205.59:8090/hls/301/index.m3u8$广东电信酒店
广东|卡酷动画,http://113.86.205.59:8090/hls/524/index.m3u8$广东电信酒店
广东|财富天下,http://113.86.205.59:8090/hls/525/index.m3u8$广东电信酒店
广东|老故事,http://113.86.205.59:8090/hls/526/index.m3u8$广东电信酒店
广东|兵器科技,http://113.86.205.59:8090/hls/528/index.m3u8$广东电信酒店
广东|电视指南,http://113.86.205.59:8090/hls/529/index.m3u8$广东电信酒店
广东|风云足球,http://113.86.205.59:8090/hls/530/index.m3u8$广东电信酒店
广东|央视台球,http://113.86.205.59:8090/hls/531/index.m3u8$广东电信酒店
广东|湛江综合,http://113.86.205.59:8090/hls/2000/index.m3u8$广东电信酒店
湖北|测试节目4,http://59.173.110.238:808/udp/224.1.1.115:6126$湖北电信酒店
湖北|测试节目5,http://59.173.110.238:808/udp/224.1.1.78:6089$湖北电信酒店
湖北|湖北生活,http://59.173.110.238:808/udp/224.1.1.23:6034$湖北电信酒店
湖北|湖北教育,http://59.173.110.238:808/udp/224.1.1.22:6033$湖北电信酒店
湖北|湖北影视,http://59.173.110.238:808/udp/239.3.3.68:10001$湖北电信酒店
湖北|湖北经视,http://59.173.110.238:808/udp/239.3.3.204:10001$湖北电信酒店
湖北|湖北电视台,http://59.173.110.238:808/udp/239.3.3.200:10001$湖北电信酒店
湖北|湖北公共,http://59.173.110.238:808/udp/239.3.3.202:10001$湖北电信酒店
湖北|whtv1,http://59.173.110.238:808/udp/224.1.1.121:6132$湖北电信酒店
湖北|whtv2,http://59.173.110.238:808/udp/224.1.1.122:6133$湖北电信酒店
湖北|whtv3,http://59.173.110.238:808/udp/224.1.1.123:6134$湖北电信酒店
湖北|whtv4,http://59.173.110.238:808/udp/224.1.1.124:6135$湖北电信酒店
湖北|whtv5,http://59.173.110.238:808/udp/224.1.1.125:6136$湖北电信酒店
湖北|whtv6,http://59.173.110.238:808/udp/224.1.1.126:6137$湖北电信酒店
湖北|先锋乒羽,http://59.173.110.238:808/udp/224.1.1.127:6138$湖北电信酒店
湖北|凤凰资讯,http://59.173.110.238:808/udp/224.1.1.25:6036$湖北电信酒店
湖北|凤凰中文,http://59.173.110.238:808/udp/224.1.1.26:6037$湖北电信酒店
湖北|嘉佳卡通,http://59.173.110.238:808/udp/224.1.1.57:6068$湖北电信酒店
湖北|湖北垄上,http://59.173.110.238:808/udp/239.3.3.203:10001$湖北电信酒店
湖北|动作电影,http://59.173.110.238:808/udp/224.1.1.99:6110$湖北电信酒店
湖北|辛安渡台,http://59.173.110.238:808/udp/224.1.1.14:6025$湖北电信酒店
湖北|测试二,http://59.173.110.238:808/udp/224.1.1.17:6028$湖北电信酒店
湖北|测试三,http://59.173.110.238:808/udp/224.1.1.22:6033$湖北电信酒店
湖北|测试四,http://59.173.110.238:808/udp/224.1.1.23:6034$湖北电信酒店
湖北|测试五,http://59.173.110.238:808/udp/224.1.1.24:6035$湖北电信酒店
湖北|测试一,http://59.173.110.238:808/udp/224.1.1.16:6027$湖北电信酒店
湖北|好享购物,http://59.173.110.238:808/udp/224.1.1.92:6203$湖北电信酒店
湖北|动作电影,http://59.173.110.238:808/udp/224.1.1.99:6110$湖北电信酒店
湖北|家庭影院,http://59.173.110.238:808/udp/239.3.3.201:10001$湖北电信酒店
湖北|金鹰纪实,http://59.173.110.238:808/udp/239.3.3.50:10001$湖北电信酒店
湖北|金鹰卡通,http://59.173.110.238:808/udp/239.3.3.51:10001$湖北电信酒店
湖北|环球奇观,http://59.173.110.238:808/udp/239.3.3.77:10001$湖北电信酒店
河北|cgtn,http://60.10.139.103:8800/udp/239.3.3.14:10001$河北联通酒店
河北|河北经济生活,http://60.10.139.103:8800/udp/239.3.3.40:10001$河北联通酒店
河北|河北都市,http://60.10.139.103:8800/udp/239.3.3.41:10001$河北联通酒店
河北|河北影视剧,http://60.10.139.103:8800/udp/239.3.3.42:10001$河北联通酒店
河北|河北少儿科教,http://60.10.139.103:8800/udp/239.3.3.43:10001$河北联通酒店
河北|河北公共,http://60.10.139.103:8800/udp/239.3.3.44:10001$河北联通酒店
河北|农民频道,http://60.10.139.103:8800/udp/239.3.3.45:10001$河北联通酒店
河北|三佳购物,http://60.10.139.103:8800/udp/239.3.3.47:10001$河北联通酒店
河北|优购物,http://60.10.139.103:8800/udp/239.3.3.100:10001$河北联通酒店
河北|快乐购物,http://60.10.139.103:8800/udp/239.3.3.101:10001$河北联通酒店
河北|家有购物,http://60.10.139.103:8800/udp/239.3.3.102:10001$河北联通酒店
河北|聚鲨环球精选,http://60.10.139.103:8800/udp/239.3.3.103:10001$河北联通酒店
河北|时尚购物,http://60.10.139.103:8800/udp/239.3.3.104:10001$河北联通酒店
河北|金鹰纪实,http://60.10.139.103:8800/udp/239.3.3.33:10001$河北联通酒店
河北|纪实,http://60.10.139.103:8800/udp/239.3.3.34:10001$河北联通酒店
河北|陶瓷频道,http://60.10.139.103:8800/udp/239.3.3.39:10001$河北联通酒店
河北|晴彩河北,http://60.10.139.103:8800/udp/239.3.3.46:10001$河北联通酒店
河北|廊坊新闻,http://60.10.139.103:8800/udp/239.3.3.48:10001$河北联通酒店
河北|廊坊公共,http://60.10.139.103:8800/udp/239.3.3.49:10001$河北联通酒店
河北|廊坊导视,http://60.10.139.103:8800/udp/239.3.3.50:10001$河北联通酒店
河北|卡酷动画,http://60.10.139.103:8800/udp/239.3.3.61:10001$河北联通酒店
河北|金鹰卡通,http://60.10.139.103:8800/udp/239.3.3.62:10001$河北联通酒店
河北|电视指南,http://60.10.139.103:8800/udp/239.3.3.64:10001$河北联通酒店
河北|第一剧场,http://60.10.139.103:8800/udp/239.3.3.65:10001$河北联通酒店
河北|风云剧场,http://60.10.139.103:8800/udp/239.3.3.66:10001$河北联通酒店
河北|怀旧剧场,http://60.10.139.103:8800/udp/239.3.3.67:10001$河北联通酒店
河北|风云音乐,http://60.10.139.103:8800/udp/239.3.3.68:10001$河北联通酒店
河北|风云足球,http://60.10.139.103:8800/udp/239.3.3.69:10001$河北联通酒店
河北|高尔夫网球,http://60.10.139.103:8800/udp/239.3.3.70:10001$河北联通酒店
河北|武术世界,http://60.10.139.103:8800/udp/239.3.3.71:10001$河北联通酒店
河北|兵器科技,http://60.10.139.103:8800/udp/239.3.3.72:10001$河北联通酒店
河北|世界地理,http://60.10.139.103:8800/udp/239.3.3.73:10001$河北联通酒店
河北|老故事,http://60.10.139.103:8800/udp/239.3.3.74:10001$河北联通酒店
河北|环球奇观,http://60.10.139.103:8800/udp/239.3.3.75:10001$河北联通酒店
河北|文物宝库,http://60.10.139.103:8800/udp/239.3.3.76:10001$河北联通酒店
河北|国学频道,http://60.10.139.103:8800/udp/239.3.3.77:10001$河北联通酒店
河北|dv生活,http://60.10.139.103:8800/udp/239.3.3.78:10001$河北联通酒店
河北|女性时尚,http://60.10.139.103:8800/udp/239.3.3.79:10001$河北联通酒店
河北|文化精品,http://60.10.139.103:8800/udp/239.3.3.80:10001$河北联通酒店
河北|新科动漫,http://60.10.139.103:8800/udp/239.3.3.81:10001$河北联通酒店
河北|中学生,http://60.10.139.103:8800/udp/239.3.3.82:10001$河北联通酒店
河北|早期教育,http://60.10.139.103:8800/udp/239.3.3.83:10001$河北联通酒店
河北|英语辅导,http://60.10.139.103:8800/udp/239.3.3.84:10001$河北联通酒店
河北|摄影,http://60.10.139.103:8800/udp/239.3.3.85:10001$河北联通酒店
河北|梨园,http://60.10.139.103:8800/udp/239.3.3.86:10001$河北联通酒店
河北|卫生健康,http://60.10.139.103:8800/udp/239.3.3.87:10001$河北联通酒店
河北|靓妆,http://60.10.139.103:8800/udp/239.3.3.88:10001$河北联通酒店
河北|彩民在线,http://60.10.139.103:8800/udp/239.3.3.89:10001$河北联通酒店
河北|汽摩,http://60.10.139.103:8800/udp/239.3.3.90:10001$河北联通酒店
河北|财富天下,http://60.10.139.103:8800/udp/239.3.3.93:10001$河北联通酒店
河北|香河综合,http://60.10.139.103:8800/udp/239.3.3.94:10001$河北联通酒店
河北|香河影视,http://60.10.139.103:8800/udp/239.3.3.95:10001$河北联通酒店
河北|中国交通,http://60.10.139.103:8800/udp/239.3.3.105:10001$河北联通酒店
河南|cntv,http://36.99.132.43:808/hls/16/index.m3u8$河南电信酒店
河南|河南都市频道,http://36.99.132.43:808/hls/32/index.m3u8$河南电信酒店
河南|河南民生频道,http://36.99.132.43:808/hls/33/index.m3u8$河南电信酒店
河南|河南法制频道,http://36.99.132.43:808/hls/34/index.m3u8$河南电信酒店
河南|河南电视剧频道,http://36.99.132.43:808/hls/35/index.m3u8$河南电信酒店
河南|河南公共频道,http://36.99.132.43:808/hls/38/index.m3u8$河南电信酒店
河南|河南新农村频道,http://36.99.132.43:808/hls/39/index.m3u8$河南电信酒店
河南|河南国际频道,http://36.99.132.43:808/hls/40/index.m3u8$河南电信酒店
河南|金鹰卡通,http://36.99.132.43:808/hls/91/index.m3u8$河南电信酒店
河南|嘉佳卡通,http://36.99.132.43:808/hls/92/index.m3u8$河南电信酒店
河南|卡酷动画,http://36.99.132.43:808/hls/93/index.m3u8$河南电信酒店
河南|炫动卡通,http://36.99.132.43:808/hls/94/index.m3u8$河南电信酒店
河南|信阳综合频道,http://36.99.132.43:808/hls/100/index.m3u8$河南电信酒店
河南|信阳公共频道,http://36.99.132.43:808/hls/101/index.m3u8$河南电信酒店
河南|浉河广电中心,http://36.99.132.43:808/hls/102/index.m3u8$河南电信酒店
河南|平桥广电中心,http://36.99.132.43:808/hls/103/index.m3u8$河南电信酒店
湖南|金鹰卡通,http://42.48.2.223:808:808/hls/23/index.m3u8$湖南联通酒店
湖南|湖南娱乐,http://42.48.2.223:808:808/hls/24/index.m3u8$湖南联通酒店
湖南|金鹰纪实,http://42.48.2.223:808:808/hls/25/index.m3u8$湖南联通酒店
湖南|湖南公共,http://42.48.2.223:808:808/hls/59/index.m3u8$湖南联通酒店
湖南|湖南教育,http://42.48.2.223:808:808/hls/26/index.m3u8$湖南联通酒店
湖南|湖南经视,http://42.48.2.223:808:808/hls/27/index.m3u8$湖南联通酒店
湖南|湖南都市,http://42.48.2.223:808:808/hls/20/index.m3u8$湖南联通酒店
湖南|电视剧台,http://42.48.2.223:808:808/hls/21/index.m3u8$湖南联通酒店
湖南|湖南电影,http://42.48.2.223:808:808/hls/22/index.m3u8$湖南联通酒店
湖南|湖南国际,http://42.48.2.223:808:808/hls/118/index.m3u8$湖南联通酒店
湖南|金鹰卡通,http://42.48.2.195:808:808/hls/23/index.m3u8$湖南联通酒店
湖南|湖南娱乐,http://42.48.2.195:808:808/hls/24/index.m3u8$湖南联通酒店
湖南|金鹰纪实,http://42.48.2.195:808:808/hls/25/index.m3u8$湖南联通酒店
湖南|湖南公共,http://42.48.2.195:808:808/hls/59/index.m3u8$湖南联通酒店
湖南|湖南教育,http://42.48.2.195:808:808/hls/26/index.m3u8$湖南联通酒店
湖南|湖南经视,http://42.48.2.195:808:808/hls/27/index.m3u8$湖南联通酒店
湖南|湖南都市,http://42.48.2.195:808:808/hls/20/index.m3u8$湖南联通酒店
湖南|电视剧台,http://42.48.2.195:808:808/hls/21/index.m3u8$湖南联通酒店
湖南|湖南电影,http://42.48.2.195:808:808/hls/22/index.m3u8$湖南联通酒店
湖南|湖南国际,http://42.48.2.195:808:808/hls/118/index.m3u8$湖南联通酒店
河北|内蒙古,http://111.11.123.42:6610/030000001000/g_neimenggu/g_neimenggu.m3u8?livemode=1$河北移动酒店
河北|游戏风云,http://xingwei.online/mg2449016327.php?id=623674815$河北移动酒店
河北|法治天地,http://xingwei.online/mg2449016327.php?id=631095330$河北移动酒店
河北|河北经济,http://183.196.87.176:880/udp/239.3.3.19:10001$河北移动酒店
河北|河北都市,http://183.196.87.176:880/udp/239.3.3.20:10001$河北移动酒店
河北|河北少儿,http://183.196.87.176:880/udp/239.3.3.22:10001$河北移动酒店
河北|河北影视,http://183.196.87.176:880/udp/239.3.3.21:10001$河北移动酒店
河北|河北公共,http://183.196.87.176:880/udp/239.3.3.23:10001$河北移动酒店
河北|河北农民,http://183.196.87.176:880/udp/239.3.3.24:10001$河北移动酒店
河北|邢台综合,http://183.196.87.176:880/udp/239.3.3.27:10001$河北移动酒店
河北|邢台公共,http://183.196.87.176:880/udp/239.3.3.29:10001$河北移动酒店
河北|刘德华电影台,http://10.8.8.201/iptv/index19.m3u8$河北移动酒店
河北|成龙电影台,http://10.8.8.201/iptv/index7.m3u8$河北移动酒店
河北|林正英电影台,http://10.8.8.201/iptv/index3.m3u8$河北移动酒店
河北|李连杰电影台,http://10.8.8.201/iptv/index4.m3u8$河北移动酒店
河北|香港经典电影台,http://10.8.8.201/iptv/index8.m3u8$河北移动酒店
河北|喜剧电影台,http://10.8.8.201/iptv/index6.m3u8$河北移动酒店
河北|灾难片电影台,http://10.8.8.201/iptv/index20.m3u8$河北移动酒店
河北|小猪佩奇,http://10.8.8.201/iptv/index9.m3u8$河北移动酒店
河北|爆笑虫子,http://10.8.8.201/iptv/index11.m3u8$河北移动酒店
河北|宝宝巴士亲子游戏,http://10.8.8.201/iptv/index16.m3u8$河北移动酒店
河北|超级飞侠,http://10.8.8.201/iptv/index18.m3u8$河北移动酒店
河北|熊出没,http://10.8.8.201/iptv/index15.m3u8$河北移动酒店
河北|萌鸡小队,http://10.8.8.201/iptv/index12.m3u8$河北移动酒店
河北|汪汪队立大功,http://10.8.8.201/iptv/index13.m3u8$河北移动酒店
河北|新猫和老鼠,http://10.8.8.201/iptv/index14.m3u8$河北移动酒店
河北|周星驰电影台,http://10.8.8.201/iptv/index2.m3u8$河北移动酒店
河北|邯郸新闻综合,http://183.196.87.176:880/udp/239.3.3.67:10001$河北移动酒店
河北|卡酷动画,http://183.196.87.176:880/udp/239.3.3.61:10001$河北移动酒店
河北|金鹰卡通,http://183.196.87.176:880/udp/239.3.3.62:10001$河北移动酒店

影视轮播,#genre#
芒果TV轮播1,http://zby.xjqxz.top/dsdsj1/live.m3u8
芒果TV轮播1,http://zby.xjqxz.top/gzgdj/live.m3u8
芒果TV轮播2,http://zby.xjqxz.top/dsdsj2/live.m3u8
芒果TV轮播2,http://zby.xjqxz.top/zh02/live.m3u8
芒果TV轮播3,http://zby.xjqxz.top/gzdsj2/live.m3u8
芒果TV轮播3,http://zby.xjqxz.top/zh03/live.m3u8
芒果TV轮播4,http://zby.xjqxz.top/dsdsj3/live.m3u8
芒果TV轮播4,http://zby.xjqxz.top/zh04/live.m3u8
芒果TV轮播5,http://zby.xjqxz.top/zh05/live.m3u8
芒果TV轮播5,http://zby.xjqxz.top/gzwxj/live.m3u8
芒果TV轮播6,http://zby.xjqxz.top/gzdsj1/live.m3u8
芒果TV轮播6,http://zby.xjqxz.top/zh06/live.m3u8
芒果TV轮播7,http://zby.xjqxz.top/gzdsj3/live.m3u8
芒果TV轮播7,http://zby.xjqxz.top/zh07/live.m3u8
芒果TV轮播8,http://zby.xjqxz.top/zh08/live.m3u8
芒果TV轮播8,http://zby.xjqxz.top/gzdsj4/live.m3u8
芒果TV轮播9,http://zby.xjqxz.top/gzdsj5/live.m3u8
芒果TV轮播9,http://zby.xjqxz.top/zh09/live.m3u8
芒果TV轮播10,http://zby.xjqxz.top/kzzypd/live.m3u8
芒果TV轮播10,http://zby.xjqxz.top/zh10/live.m3u8
芒果TV轮播11,http://zby.xjqxz.top/dzzypd2/live.m3u8
芒果TV轮播11,http://zby.xjqxz.top/live13/live.m3u8
芒果TV轮播12,http://zby.xjqxz.top/dzzypd3/live.m3u8
芒果TV轮播12,http://zby.xjqxz.top/hkdy1/live.m3u8

电视剧集,#genre#
血色浪漫,http://jiaojirentv.top/2020/yy.php?id=1354926676
血色浪漫,http://rihou.cc:555/dyy.php?id=1354926676
血色浪漫,http://live.nctv.top/6688/yy.php?id=1354926676
我和僵尸有个约会,http://jiaojirentv.top/2020/yy.php?id=1354143966
我和僵尸有个约会,http://rihou.cc:555/dyy.php?id=1354143966
我和僵尸有个约会,http://live.nctv.top/6688/yy.php?id=1354143966
双月之城,http://jiaojirentv.top/2020/yy.php?id=1382736907
双月之城,http://rihou.cc:555/dyy.php?id=1382736907
双月之城,http://live.nctv.top/6688/yy.php?id=1382736907
放羊的星星,http://jiaojirentv.top/2020/yy.php?id=1355260662
放羊的星星,http://rihou.cc:555/dyy.php?id=1355260662
放羊的星星,http://live.nctv.top/6688/yy.php?id=1355260662
新白娘子传奇,http://jiaojirentv.top/2020/yy.php?id=1354490667
新白娘子传奇,http://rihou.cc:555/dyy.php?id=1354490667
新白娘子传奇,http://live.nctv.top/6688/yy.php?id=1354490667
天龙八部,http://rihou.cc:555/dhy.php?id=23903123
天龙八部,http://cdn.jdshipin.com:8880/huya.php?id=23903123
天龙八部,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=23903123
琅琊榜,http://zby.xjqxz.top/lyb/live.m3u8
伪装者,http://jiaojirentv.top/2020/yy.php?id=1354936244
伪装者,http://rihou.cc:555/dyy.php?id=1354936244
伪装者,http://live.nctv.top/6688/yy.php?id=1354936244
钟馗传说,http://rihou.cc:555/dyy.php?id=1382736839
钟馗传说,http://live.nctv.top/6688/yy.php?id=1382736839
钟馗传说,http://jiaojirentv.top/2020/yy.php?id=1382736839
粉红女郎,http://rihou.cc:555/dyy.php?id=1354888671
粉红女郎,http://jiaojirentv.top/2020/yy.php?id=1354888671
粉红女郎,http://live.nctv.top/6688/yy.php?id=1354888671
隋唐英雄传,http://jiaojirentv.top/2020/yy.php?id=1352475619
隋唐英雄传,http://rihou.cc:555/dyy.php?id=1352475619
隋唐英雄传,http://live.nctv.top/6688/yy.php?id=1352475619
仙剑奇侠传,http://rihou.cc:555/dyy.php?id=1382749903
仙剑奇侠传,http://live.nctv.top/6688/yy.php?id=1382749903
仙剑奇侠传,http://jiaojirentv.top/2020/yy.php?id=1382749903
雪中悍刀行,http://rihou.cc:555/dhy.php?id=11336592
雪中悍刀行,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11336592
雪中悍刀行,http://cdn.jdshipin.com:8880/huya.php?id=11336592
庆余年,http://rihou.cc:555/dhy.php?id=11352960
庆余年,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352960
庆余年,http://cdn.jdshipin.com:8880/huya.php?id=11352960
新白娘子传奇,http://rihou.cc:555/dyy.php?id=1354930969
新白娘子传奇,http://jiaojirentv.top/2020/yy.php?id=1354930969
新白娘子传奇,http://live.nctv.top/6688/yy.php?id=1354930969
花千骨,http://rihou.cc:555/dyy.php?id=1354943110
花千骨,http://jiaojirentv.top/2020/yy.php?id=1354943110
花千骨,http://live.nctv.top/6688/yy.php?id=1354943110
鹊刀门传奇,http://rihou.cc:555/dyy.php?id=1355344777
鹊刀门传奇,http://jiaojirentv.top/2020/yy.php?id=1355344777
鹊刀门传奇,http://live.nctv.top/6688/yy.php?id=1355344777
三生三世,http://zby.xjqxz.top/sssszss/live.m3u8
甄嬛传,http://zby.xjqxz.top/live8/live.m3u8
甄嬛传,http://rihou.cc:555/dhy.php?id=30145009
甄嬛传,http://cdn.jdshipin.com:8880/huya.php?id=30145009
甄嬛传,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=30145009
与凤行,http://cdn.jdshipin.com:8880/huya.php?id=26355866
与凤行,http://rihou.cc:555/dhy.php?id=26355866
